date,setup_id,direction,session,entry_time,exit_time,hold_minutes,entry_price,stop_price,target_price,risk_points,exit_price,exit_type,pnl_points,pnl_usd,r_multiple,risk_reward,reasoning
2024-06-17,S-REV-202406170537,short,pre_market,2024-06-17T05:37:00,2024-06-17T05:45:00,8.0,21270.56,21281.33,21227.5,10.77,21281.33,HARD_STOP,-10.77,-218.52,-1.0,4.0,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170548,short,pre_market,2024-06-17T05:48:00,2024-06-17T05:51:00,3.0,21275.88,21284.25,21227.5,8.38,21284.25,HARD_STOP,-8.38,-170.68,-1.0,5.77,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170554,short,pre_market,2024-06-17T05:54:00,2024-06-17T05:55:00,1.0,21275.88,21285.32,21227.5,9.44,21275.88,HARD_STOP,0.0,-3.1,0.0,5.12,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170555,short,pre_market,2024-06-17T05:55:00,2024-06-17T05:56:00,1.0,21266.84,21277.88,21227.5,11.04,21277.88,HARD_STOP,-11.04,-223.83,-1.0,3.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170557,short,pre_market,2024-06-17T05:57:00,2024-06-17T06:00:00,3.0,21275.88,21282.39,21227.5,6.52,21282.39,HARD_STOP,-6.52,-133.47,-1.0,7.42,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170607,short,pre_market,2024-06-17T06:07:00,2024-06-17T06:10:00,3.0,21275.88,21281.33,21227.5,5.46,21281.33,HARD_STOP,-5.46,-112.2,-1.0,8.87,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170659,short,pre_market,2024-06-17T06:59:00,2024-06-17T07:00:00,1.0,21365.71,21367.71,21227.5,2.0,21367.71,HARD_STOP,-2.0,-43.1,-1.0,69.1,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170814,short,pre_market,2024-06-17T08:14:00,2024-06-17T09:19:00,65.0,21514.55,21540.21,21371.29,25.65,21540.21,HARD_STOP,-25.65,-516.2,-1.0,5.58,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-17,S-REV-202406170935,short,open_drive,2024-06-17T09:35:00,2024-06-17T23:06:00,811.0,21519.33,21535.42,21371.29,16.09,21519.33,HARD_STOP,0.0,-3.1,0.0,9.2,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-18,S-REV-202406180231,short,pre_market,2024-06-18T02:31:00,2024-06-18T03:52:00,81.0,21514.29,21552.43,21437.74,38.15,21437.74,TARGET_HIT,76.55,1527.83,2.01,2.01,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-06-19,S-REV-202406192135,short,overnight,2024-06-19T21:35:00,2024-06-20T03:34:00,359.0,21631.5,21644.39,21475.75,12.9,21475.75,TARGET_HIT,155.75,3111.91,12.08,12.08,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-03,S-REV-202407030622,short,pre_market,2024-07-03T06:22:00,2024-07-03T06:29:00,7.0,21698.21,21708.98,21610.77,10.77,21708.98,HARD_STOP,-10.77,-218.52,-1.0,8.12,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-03,S-REV-202407030631,short,pre_market,2024-07-03T06:31:00,2024-07-03T06:55:00,24.0,21698.21,21715.09,21610.77,16.88,21698.21,HARD_STOP,0.0,-3.1,0.0,5.18,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-03,S-REV-202407030709,short,pre_market,2024-07-03T07:09:00,2024-07-04T18:53:00,2144.0,21712.56,21727.58,21610.77,15.02,21712.56,HARD_STOP,0.0,-3.1,0.0,6.78,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-04,S-REV-202407042050,short,overnight,2024-07-04T20:50:00,2024-07-04T22:07:00,77.0,21739.94,21748.85,21646.65,8.91,21739.94,HARD_STOP,0.0,-3.1,0.0,10.47,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-04,S-REV-202407042121,short,overnight,2024-07-04T21:21:00,2024-07-04T22:07:00,46.0,21739.94,21748.58,21646.65,8.64,21739.94,HARD_STOP,0.0,-3.1,0.0,10.79,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-04,S-REV-202407042216,short,overnight,2024-07-04T22:16:00,2024-07-05T02:29:00,253.0,21743.13,21751.77,21646.65,8.64,21743.13,HARD_STOP,0.0,-3.1,0.0,11.16,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050248,short,pre_market,2024-07-05T02:48:00,2024-07-05T03:32:00,44.0,21722.66,21764.79,21659.4,42.13,21764.79,HARD_STOP,-42.13,-845.77,-1.0,1.5,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050343,short,pre_market,2024-07-05T03:43:00,2024-07-05T03:46:00,3.0,21771.83,21783.13,21722.13,11.3,21722.13,TARGET_HIT,49.7,990.94,4.4,4.4,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050403,short,pre_market,2024-07-05T04:03:00,2024-07-05T04:06:00,3.0,21826.05,21843.47,21722.13,17.42,21826.05,HARD_STOP,0.0,-3.1,0.0,5.97,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050452,short,pre_market,2024-07-05T04:52:00,2024-07-05T05:06:00,14.0,21832.16,21844.26,21784.32,12.1,21832.16,HARD_STOP,0.0,-3.1,0.0,3.95,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050516,short,pre_market,2024-07-05T05:16:00,2024-07-05T05:17:00,1.0,21852.63,21860.21,21805.05,7.58,21860.21,HARD_STOP,-7.58,-154.73,-1.0,6.28,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050600,short,pre_market,2024-07-05T06:00:00,2024-07-05T06:10:00,10.0,21895.42,21905.4,21878.03,9.97,21895.42,HARD_STOP,0.0,-3.1,0.0,1.74,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050604,short,pre_market,2024-07-05T06:04:00,2024-07-05T06:10:00,6.0,21895.42,21900.88,21876.7,5.46,21895.42,HARD_STOP,0.0,-3.1,0.0,3.43,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050611,short,pre_market,2024-07-05T06:11:00,2024-07-05T06:12:00,1.0,21895.42,21901.14,21879.36,5.72,21901.14,HARD_STOP,-5.72,-117.52,-1.0,2.81,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050637,short,pre_market,2024-07-05T06:37:00,2024-07-05T07:25:00,48.0,21895.42,21920.28,21838.28,24.86,21920.28,HARD_STOP,-24.86,-500.25,-1.0,2.3,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050957,short,open_drive,2024-07-05T09:57:00,2024-07-05T09:59:00,2.0,21932.1,21939.95,21915.77,7.85,21932.1,HARD_STOP,0.0,-3.1,0.0,2.08,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-05,S-REV-202407050959,short,open_drive,2024-07-05T09:59:00,2024-07-05T10:02:00,3.0,21932.1,21939.95,21908.86,7.85,21908.86,TARGET_HIT,23.24,461.69,2.96,2.96,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080334,short,pre_market,2024-07-08T03:34:00,2024-07-08T03:35:00,1.0,21935.29,21946.59,21911.25,11.3,21911.25,TARGET_HIT,24.04,477.63,2.13,2.13,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080353,short,pre_market,2024-07-08T03:53:00,2024-07-08T03:54:00,1.0,21935.29,21943.67,21917.1,8.38,21935.29,HARD_STOP,0.0,-3.1,0.0,2.17,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080357,short,pre_market,2024-07-08T03:57:00,2024-07-08T03:59:00,2.0,21935.29,21942.34,21918.01,7.05,21935.29,HARD_STOP,0.0,-3.1,0.0,2.45,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080400,short,pre_market,2024-07-08T04:00:00,2024-07-08T04:04:00,4.0,21927.05,21941.01,21893.71,13.96,21927.05,HARD_STOP,0.0,-3.1,0.0,2.39,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080409,short,pre_market,2024-07-08T04:09:00,2024-07-08T04:10:00,1.0,21935.29,21942.87,21918.01,7.58,21942.87,HARD_STOP,-7.58,-154.73,-1.0,2.28,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080415,short,pre_market,2024-07-08T04:15:00,2024-07-08T04:16:00,1.0,21935.29,21940.74,21914.97,5.46,21935.29,HARD_STOP,0.0,-3.1,0.0,3.72,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080418,short,pre_market,2024-07-08T04:18:00,2024-07-08T04:20:00,2.0,21935.29,21942.34,21918.01,7.05,21918.01,TARGET_HIT,17.28,342.42,2.45,2.45,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080526,short,pre_market,2024-07-08T05:26:00,2024-07-08T05:30:00,4.0,21954.43,21969.72,21918.01,15.29,21969.72,HARD_STOP,-15.29,-308.89,-1.0,2.38,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080537,short,pre_market,2024-07-08T05:37:00,2024-07-08T05:41:00,4.0,21960.01,21969.72,21918.01,9.71,21960.01,HARD_STOP,0.0,-3.1,0.0,4.33,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080546,short,pre_market,2024-07-08T05:46:00,2024-07-08T05:51:00,5.0,21960.01,21971.58,21938.21,11.57,21971.58,HARD_STOP,-11.57,-234.47,-1.0,1.88,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080603,short,pre_market,2024-07-08T06:03:00,2024-07-08T06:09:00,6.0,21960.01,21972.64,21936.24,12.63,21936.24,TARGET_HIT,23.77,472.32,1.88,1.88,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080743,short,pre_market,2024-07-08T07:43:00,2024-07-08T08:02:00,19.0,21963.46,21969.45,21938.21,5.99,21938.21,TARGET_HIT,25.25,501.89,4.22,4.22,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080747,short,pre_market,2024-07-08T07:47:00,2024-07-08T08:02:00,15.0,21963.46,21968.92,21938.21,5.46,21938.21,TARGET_HIT,25.25,501.89,4.63,4.63,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407080958,short,open_drive,2024-07-08T09:58:00,2024-07-08T09:59:00,1.0,21960.27,21970.78,21938.21,10.51,21970.78,HARD_STOP,-10.51,-213.2,-1.0,2.1,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407081012,short,open_drive,2024-07-08T10:12:00,2024-07-08T12:11:00,119.0,21983.93,21995.5,21938.21,11.57,21995.5,HARD_STOP,-11.57,-234.47,-1.0,3.95,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407081341,short,midday,2024-07-08T13:41:00,2024-07-08T13:45:00,4.0,22031.5,22035.1,21938.21,3.59,22035.1,HARD_STOP,-3.59,-74.99,-1.0,25.95,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407081421,short,power_hour,2024-07-08T14:21:00,2024-07-08T14:22:00,1.0,22052.77,22057.16,21938.21,4.39,22052.77,HARD_STOP,0.0,-3.1,0.0,26.08,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-08,S-REV-202407081920,short,overnight,2024-07-08T19:20:00,2024-07-08T21:38:00,138.0,22044.26,22053.97,21938.21,9.71,22044.26,HARD_STOP,0.0,-3.1,0.0,10.92,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-09,S-REV-202407090008,short,pre_market,2024-07-09T00:08:00,2024-07-09T01:04:00,56.0,22044.79,22054.24,21938.21,9.44,22054.24,HARD_STOP,-9.44,-191.94,-1.0,11.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-09,S-REV-202407090112,short,pre_market,2024-07-09T01:12:00,2024-07-09T03:31:00,139.0,22042.67,22056.89,21938.21,14.23,22042.67,HARD_STOP,0.0,-3.1,0.0,7.34,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-09,S-REV-202407090424,short,pre_market,2024-07-09T04:24:00,2024-07-09T04:26:00,2.0,22047.45,22065.93,22011.72,18.48,22011.72,TARGET_HIT,35.73,711.53,1.93,1.93,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100219,short,pre_market,2024-07-10T02:19:00,2024-07-10T02:31:00,12.0,22067.92,22073.9,22026.19,5.99,22073.9,HARD_STOP,-5.99,-122.84,-1.0,6.97,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100350,short,pre_market,2024-07-10T03:50:00,2024-07-10T04:05:00,15.0,22069.51,22090.65,22026.19,21.14,22090.65,HARD_STOP,-21.14,-425.83,-1.0,2.05,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100357,short,pre_market,2024-07-10T03:57:00,2024-07-10T04:04:00,7.0,22067.92,22087.19,22026.19,19.28,22087.19,HARD_STOP,-19.28,-388.62,-1.0,2.16,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100416,short,pre_market,2024-07-10T04:16:00,2024-07-10T05:00:00,44.0,22091.57,22107.66,22026.19,16.09,22026.19,TARGET_HIT,65.38,1304.57,4.06,4.06,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100649,short,pre_market,2024-07-10T06:49:00,2024-07-10T06:57:00,8.0,22146.06,22156.3,22059.15,10.24,22156.3,HARD_STOP,-10.24,-207.89,-1.0,8.49,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100708,short,pre_market,2024-07-10T07:08:00,2024-07-10T07:12:00,4.0,22175.56,22185.8,22059.15,10.24,22175.56,HARD_STOP,0.0,-3.1,0.0,11.37,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100712,short,pre_market,2024-07-10T07:12:00,2024-07-10T07:15:00,3.0,22166.79,22178.36,22059.15,11.57,22178.36,HARD_STOP,-11.57,-234.47,-1.0,9.31,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100717,short,pre_market,2024-07-10T07:17:00,2024-07-10T07:20:00,3.0,22175.56,22181.55,22059.15,5.99,22175.56,HARD_STOP,0.0,-3.1,0.0,19.45,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100718,short,pre_market,2024-07-10T07:18:00,2024-07-10T07:20:00,2.0,22166.79,22175.17,22059.15,8.38,22175.17,HARD_STOP,-8.38,-170.68,-1.0,12.85,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100722,short,pre_market,2024-07-10T07:22:00,2024-07-10T07:27:00,5.0,22175.56,22180.22,22059.15,4.66,22175.56,HARD_STOP,0.0,-3.1,0.0,24.99,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100724,short,pre_market,2024-07-10T07:24:00,2024-07-10T07:25:00,1.0,22166.79,22174.64,22059.15,7.85,22166.79,HARD_STOP,0.0,-3.1,0.0,13.72,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100726,short,pre_market,2024-07-10T07:26:00,2024-07-10T07:27:00,1.0,22166.79,22173.84,22059.15,7.05,22173.84,HARD_STOP,-7.05,-144.1,-1.0,15.27,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100736,short,pre_market,2024-07-10T07:36:00,2024-07-10T07:39:00,3.0,22175.56,22180.22,22059.15,4.66,22180.22,HARD_STOP,-4.66,-96.26,-1.0,24.99,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100824,short,pre_market,2024-07-10T08:24:00,2024-07-10T08:45:00,21.0,22181.94,22196.7,22059.15,14.76,22196.7,HARD_STOP,-14.76,-298.25,-1.0,8.32,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100855,short,pre_market,2024-07-10T08:55:00,2024-07-10T09:36:00,41.0,22200.81,22207.33,22059.15,6.52,22200.81,HARD_STOP,0.0,-3.1,0.0,21.73,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-10,S-REV-202407100943,short,open_drive,2024-07-10T09:43:00,2024-07-10T09:47:00,4.0,22200.81,22211.58,22059.15,10.77,22211.58,HARD_STOP,-10.77,-218.52,-1.0,13.15,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-07-11,S-REV-202407110235,short,pre_market,2024-07-11T02:35:00,2024-07-11T02:37:00,2.0,22281.08,22283.08,22192.3,2.0,22281.08,HARD_STOP,0.0,-3.1,0.0,44.39,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411070838,short,pre_market,2024-11-07T08:38:00,2024-11-07T08:48:00,10.0,22302.08,22324.04,22244.29,21.96,22324.04,HARD_STOP,-21.96,-442.35,-1.0,2.63,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411070849,short,pre_market,2024-11-07T08:49:00,2024-11-07T08:51:00,2.0,22315.48,22324.57,22288.95,9.09,22288.95,TARGET_HIT,26.53,527.48,2.92,2.92,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411070914,short,pre_market,2024-11-07T09:14:00,2024-11-07T09:15:00,1.0,22315.48,22321.94,22288.95,6.47,22321.94,HARD_STOP,-6.47,-132.41,-1.0,4.1,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411070917,short,pre_market,2024-11-07T09:17:00,2024-11-07T09:20:00,3.0,22317.05,22319.84,22288.95,2.79,22319.84,HARD_STOP,-2.79,-58.86,-1.0,10.08,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411070922,short,pre_market,2024-11-07T09:22:00,2024-11-07T11:00:00,98.0,22315.48,22321.42,22288.95,5.94,22288.95,TARGET_HIT,26.53,527.48,4.47,4.47,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411071419,short,power_hour,2024-11-07T14:19:00,2024-11-07T15:38:00,79.0,22309.17,22320.89,22290.26,11.72,22309.17,HARD_STOP,0.0,-3.1,0.0,1.61,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411071807,short,overnight,2024-11-07T18:07:00,2024-11-07T19:46:00,99.0,22322.04,22329.82,22290.26,7.78,22322.04,HARD_STOP,0.0,-3.1,0.0,4.09,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-07,S-REV-202411072003,short,overnight,2024-11-07T20:03:00,2024-11-07T20:10:00,7.0,22322.04,22329.03,22296.56,6.99,22296.56,TARGET_HIT,25.48,506.47,3.64,3.64,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080648,short,pre_market,2024-11-08T06:48:00,2024-11-08T06:59:00,11.0,22335.18,22339.8,22296.56,4.63,22335.18,HARD_STOP,0.0,-3.1,0.0,8.35,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080650,short,pre_market,2024-11-08T06:50:00,2024-11-08T06:59:00,9.0,22325.19,22330.08,22296.56,4.89,22325.19,HARD_STOP,0.0,-3.1,0.0,5.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080702,short,pre_market,2024-11-08T07:02:00,2024-11-08T07:05:00,3.0,22325.19,22330.61,22296.56,5.41,22325.19,HARD_STOP,0.0,-3.1,0.0,5.29,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080712,short,pre_market,2024-11-08T07:12:00,2024-11-08T07:26:00,14.0,22325.19,22331.13,22296.56,5.94,22331.13,HARD_STOP,-5.94,-121.9,-1.0,4.82,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080717,short,pre_market,2024-11-08T07:17:00,2024-11-08T07:19:00,2.0,22325.19,22330.08,22296.56,4.89,22325.19,HARD_STOP,0.0,-3.1,0.0,5.86,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080722,short,pre_market,2024-11-08T07:22:00,2024-11-08T07:25:00,3.0,22325.19,22330.35,22296.56,5.15,22330.35,HARD_STOP,-5.15,-106.14,-1.0,5.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080730,short,pre_market,2024-11-08T07:30:00,2024-11-08T07:31:00,1.0,22335.18,22338.49,22296.56,3.31,22335.18,HARD_STOP,0.0,-3.1,0.0,11.65,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080744,short,pre_market,2024-11-08T07:44:00,2024-11-08T07:45:00,1.0,22335.18,22338.49,22296.56,3.31,22335.18,HARD_STOP,0.0,-3.1,0.0,11.65,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080747,short,pre_market,2024-11-08T07:47:00,2024-11-08T07:50:00,3.0,22325.19,22332.97,22296.56,7.78,22325.19,HARD_STOP,0.0,-3.1,0.0,3.68,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-08,S-REV-202411080750,short,pre_market,2024-11-08T07:50:00,2024-11-08T08:01:00,11.0,22325.19,22329.03,22296.56,3.84,22296.56,TARGET_HIT,28.63,569.51,7.46,7.46,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-10,S-REV-202411101122,short,open_drive,2024-11-10T11:22:00,2024-11-10T11:40:00,18.0,22379.3,22386.29,22296.56,6.99,22386.29,HARD_STOP,-6.99,-142.91,-1.0,11.84,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-10,S-REV-202411101135,short,open_drive,2024-11-10T11:35:00,2024-11-10T11:37:00,2.0,22379.3,22383.4,22296.56,4.1,22383.4,HARD_STOP,-4.1,-85.13,-1.0,20.17,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-10,S-REV-202411101205,short,midday,2024-11-10T12:05:00,2024-11-10T12:21:00,16.0,22379.3,22387.61,22296.56,8.3,22379.3,HARD_STOP,0.0,-3.1,0.0,9.96,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-10,S-REV-202411102041,short,overnight,2024-11-10T20:41:00,2024-11-10T21:07:00,26.0,22394.54,22400.74,22356.19,6.2,22356.19,TARGET_HIT,38.35,763.88,6.18,6.18,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-11-11,S-REV-202411110114,short,pre_market,2024-11-11T01:14:00,2024-11-11T02:30:00,76.0,22407.41,22413.35,22356.19,5.94,22356.19,TARGET_HIT,51.22,1021.29,8.62,8.62,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031225,short,midday,2024-12-03T12:25:00,2024-12-03T12:48:00,23.0,22405.57,22412.56,22380.35,6.99,22405.57,HARD_STOP,0.0,-3.1,0.0,3.61,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031322,short,midday,2024-12-03T13:22:00,2024-12-03T13:31:00,9.0,22408.98,22415.71,22380.35,6.73,22408.98,HARD_STOP,0.0,-3.1,0.0,4.26,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031329,short,midday,2024-12-03T13:29:00,2024-12-03T14:36:00,67.0,22403.21,22412.3,22380.35,9.09,22412.3,HARD_STOP,-9.09,-184.94,-1.0,2.51,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031339,short,midday,2024-12-03T13:39:00,2024-12-03T13:40:00,1.0,22408.98,22413.35,22380.35,4.36,22408.98,HARD_STOP,0.0,-3.1,0.0,6.56,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031409,short,power_hour,2024-12-03T14:09:00,2024-12-03T14:19:00,10.0,22408.98,22412.56,22380.35,3.58,22408.98,HARD_STOP,0.0,-3.1,0.0,8.01,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031525,short,power_hour,2024-12-03T15:25:00,2024-12-03T15:34:00,9.0,22408.98,22412.3,22380.35,3.31,22412.3,HARD_STOP,-3.31,-69.37,-1.0,8.64,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031755,short,overnight,2024-12-03T17:55:00,2024-12-03T19:01:00,66.0,22437.88,22446.97,22380.35,9.09,22437.88,HARD_STOP,0.0,-3.1,0.0,6.33,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412031819,short,overnight,2024-12-03T18:19:00,2024-12-03T19:01:00,42.0,22437.88,22446.18,22380.35,8.3,22437.88,HARD_STOP,0.0,-3.1,0.0,6.93,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032004,short,overnight,2024-12-03T20:04:00,2024-12-03T20:18:00,14.0,22437.88,22448.28,22380.35,10.41,22437.88,HARD_STOP,0.0,-3.1,0.0,5.53,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032027,short,overnight,2024-12-03T20:27:00,2024-12-03T20:35:00,8.0,22437.88,22446.44,22380.35,8.57,22446.44,HARD_STOP,-8.57,-174.43,-1.0,6.71,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032047,short,overnight,2024-12-03T20:47:00,2024-12-03T20:48:00,1.0,22451.27,22454.32,22380.35,3.05,22451.27,HARD_STOP,0.0,-3.1,0.0,23.25,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032135,short,overnight,2024-12-03T21:35:00,2024-12-03T21:38:00,3.0,22470.71,22472.97,22380.35,2.26,22470.71,HARD_STOP,0.0,-3.1,0.0,39.93,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032252,short,overnight,2024-12-03T22:52:00,2024-12-03T23:06:00,14.0,22489.89,22499.77,22380.35,9.88,22499.77,HARD_STOP,-9.88,-200.7,-1.0,11.09,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032329,short,overnight,2024-12-03T23:29:00,2024-12-03T23:34:00,5.0,22496.45,22508.43,22380.35,11.98,22508.43,HARD_STOP,-11.98,-242.73,-1.0,9.69,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
2024-12-03,S-REV-202412032340,short,overnight,2024-12-03T23:40:00,2024-12-04T00:02:00,22.0,22503.28,22509.22,22380.35,5.94,22509.22,HARD_STOP,-5.94,-121.9,-1.0,20.69,HTF Sweep (HTF_SWING) + IFVG Bearish Inversion
