session_date,session_name,side,entry_price,initial_stop,risk_points,r_multiple,applied_rr,applied_sl_default,regime_bucket,gamma_regime,exit_category,pnl_points,entry_time_utc,exit_bar_utc,hold_minutes
2018-04-10,ASIA,buy,6605,6597,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-11T00:40:00.000Z,2018-04-11T00:45:00.000Z,5
2018-04-10,NY,buy,6590.5,6582.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-10T13:30:00.000Z,2018-04-10T13:32:00.000Z,2
2018-04-11,ASIA,sell,6608.75,6616.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-12T00:25:00.000Z,2018-04-12T00:33:00.000Z,8
2018-04-12,ASIA,sell,6658,6666,8,0.375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3,2018-04-13T00:37:00.000Z,2018-04-13T05:00:00.000Z,263
2018-04-12,NY,buy,6632,6624,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-04-12T13:33:00.000Z,2018-04-12T13:42:00.000Z,9
2018-04-13,NY,buy,6684.5,6676.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-13T13:55:00.000Z,2018-04-13T13:57:00.000Z,2
2018-04-15,ASIA,sell,6687,6692,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2018-04-16T00:44:00.000Z,2018-04-16T01:31:00.000Z,47
2018-04-16,ASIA,buy,6708.25,6700.25,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2018-04-17T01:41:00.000Z,2018-04-17T04:57:00.000Z,196
2018-04-16,NY,buy,6674.25,6666.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-16T13:34:00.000Z,2018-04-16T13:36:00.000Z,2
2018-04-17,ASIA,buy,6836.5,6828.5,8,0.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3.25,2018-04-18T03:17:00.000Z,2018-04-18T05:00:00.000Z,103
2018-04-17,NY,sell,6753.25,6761.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-17T13:39:00.000Z,2018-04-17T13:40:00.000Z,1
2018-04-18,ASIA,sell,6863.25,6871.25,8,0.21875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1.75,2018-04-19T00:30:00.000Z,2018-04-19T05:00:00.000Z,270
2018-04-18,NY,sell,6852.75,6858.25,5.5,0.8181818181818182,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,4.5,2018-04-18T15:28:00.000Z,2018-04-18T15:29:00.000Z,1
2018-04-19,ASIA,sell,6773.5,6781.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-20T00:36:00.000Z,2018-04-20T01:55:00.000Z,79
2018-04-22,ASIA,sell,6698,6703,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2018-04-23T01:31:00.000Z,2018-04-23T02:16:00.000Z,45
2018-04-23,ASIA,sell,6670,6678,8,-0.59375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-4.75,2018-04-24T00:20:00.000Z,2018-04-24T05:00:00.000Z,280
2018-04-23,NY,buy,6690.5,6682.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-23T13:31:00.000Z,2018-04-23T13:43:00.000Z,12
2018-04-24,ASIA,buy,6530.75,6522.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-25T01:34:00.000Z,2018-04-25T01:44:00.000Z,10
2018-04-25,ASIA,buy,6596,6588,8,-0.21875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-1.75,2018-04-26T01:51:00.000Z,2018-04-26T05:00:00.000Z,189
2018-04-25,NY,buy,6502.75,6497.75,5,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-5,2018-04-25T13:36:00.000Z,2018-04-25T13:36:00.000Z,0
2018-04-26,ASIA,sell,6748,6756,8,-0.125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-1,2018-04-27T05:50:00.000Z,2018-04-27T05:51:00.000Z,1
2018-04-26,NY,buy,6597,6589,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-26T13:35:00.000Z,2018-04-26T13:36:00.000Z,1
2018-04-29,ASIA,buy,6680,6675,5,-0.3,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,-1.5,2018-04-30T13:21:00.000Z,2018-04-30T13:22:00.000Z,1
2018-04-30,ASIA,sell,6617.75,6625.75,8,-0.28125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-2.25,2018-05-01T00:18:00.000Z,2018-05-01T05:00:00.000Z,282
2018-04-30,NY,sell,6698.5,6706.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-04-30T13:42:00.000Z,2018-04-30T13:55:00.000Z,13
2018-05-01,ASIA,sell,6721,6729,8,-0.125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-1,2018-05-02T08:10:00.000Z,2018-05-02T08:11:00.000Z,1
2018-05-01,NY,sell,6600.75,6608.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-05-01T13:31:00.000Z,2018-05-01T13:38:00.000Z,7
2018-05-02,ASIA,sell,6634.25,6642.25,8,-0.25,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-2,2018-05-03T00:33:00.000Z,2018-05-03T05:00:00.000Z,267
2018-05-02,NY,sell,6710.5,6718.5,8,-0.4375,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3.5,2018-05-02T18:07:00.000Z,2018-05-02T18:08:00.000Z,1
2018-05-03,ASIA,buy,6650.5,6642.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-04T01:53:00.000Z,2018-05-04T01:55:00.000Z,2
2018-05-03,NY,buy,6606.5,6598.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-03T13:32:00.000Z,2018-05-03T13:35:00.000Z,3
2018-05-04,NY,sell,6641,6649,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-04T13:36:00.000Z,2018-05-04T13:44:00.000Z,8
2018-05-06,ASIA,sell,6797,6802,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2018-05-07T00:17:00.000Z,2018-05-07T00:31:00.000Z,14
2018-05-07,ASIA,buy,6821.25,6813.25,8,0.09375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.75,2018-05-08T08:07:00.000Z,2018-05-08T08:08:00.000Z,1
2018-05-07,NY,sell,6812,6820,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-07T13:34:00.000Z,2018-05-07T13:36:00.000Z,2
2018-05-08,ASIA,sell,6816.75,6824.75,8,-0.625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-5,2018-05-09T00:15:00.000Z,2018-05-09T05:00:00.000Z,285
2018-05-08,NY,buy,6801.75,6793.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-08T13:37:00.000Z,2018-05-08T13:49:00.000Z,12
2018-05-09,ASIA,buy,6896.5,6888.5,8,2.53125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,20.25,2018-05-10T00:29:00.000Z,2018-05-10T05:00:00.000Z,271
2018-05-09,NY,sell,6840,6850,10,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,20,2018-05-09T13:32:00.000Z,2018-05-09T13:59:00.000Z,27
2018-05-10,ASIA,sell,6965.5,6973.5,8,-0.28125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-2.25,2018-05-11T02:24:00.000Z,2018-05-11T05:00:00.000Z,156
2018-05-11,NY,sell,6973,6979.5,6.5,-0.19230769230769232,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-1.25,2018-05-11T14:53:00.000Z,2018-05-11T15:00:00.000Z,7
2018-05-13,ASIA,buy,6983.75,6978.75,5,0.15,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,0.75,2018-05-14T06:04:00.000Z,2018-05-14T06:05:00.000Z,1
2018-05-14,ASIA,sell,6974,6982,8,1.09375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,8.75,2018-05-15T01:07:00.000Z,2018-05-15T05:00:00.000Z,233
2018-05-14,NY,buy,6973.5,6965.5,8,0.6875,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,5.5,2018-05-14T17:04:00.000Z,2018-05-14T17:05:00.000Z,1
2018-05-15,ASIA,buy,6886,6878,8,0.3125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,2.5,2018-05-16T00:50:00.000Z,2018-05-16T05:00:00.000Z,250
2018-05-16,ASIA,sell,6942.25,6950.25,8,-0.8125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-6.5,2018-05-17T14:34:00.000Z,2018-05-17T14:35:00.000Z,1
2018-05-17,ASIA,buy,6912.5,6907.5,5,0.05,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_SESSION_END,0.25,2018-05-18T08:24:00.000Z,2018-05-18T08:25:00.000Z,1
2018-05-17,NY,buy,6910.25,6902.25,8,2,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_WIN,16,2018-05-17T13:30:00.000Z,2018-05-17T14:01:00.000Z,31
2018-05-20,ASIA,sell,6932.25,6937.25,5,0.65,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,3.25,2018-05-21T01:12:00.000Z,2018-05-21T05:00:00.000Z,228
2018-05-21,ASIA,sell,6911.75,6919.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-22T00:25:00.000Z,2018-05-22T03:51:00.000Z,206
2018-05-21,NY,buy,6917.75,6908.5,9.25,0.13513513513513514,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1.25,2018-05-21T15:15:00.000Z,2018-05-21T15:16:00.000Z,1
2018-05-22,ASIA,buy,6899,6891,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-23T01:08:00.000Z,2018-05-23T01:23:00.000Z,15
2018-05-22,NY,buy,6939.25,6931.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-22T13:45:00.000Z,2018-05-22T13:57:00.000Z,12
2018-05-23,ASIA,sell,6947.5,6955.5,8,-0.09375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.75,2018-05-24T05:33:00.000Z,2018-05-24T05:34:00.000Z,1
2018-05-24,ASIA,buy,6968,6960,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2018-05-25T01:02:00.000Z,2018-05-25T01:33:00.000Z,31
2018-05-24,NY,sell,6955,6963,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-24T13:30:00.000Z,2018-05-24T13:36:00.000Z,6
2018-05-25,NY,sell,6960.75,6968.75,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-25T13:46:00.000Z,2018-05-25T13:48:00.000Z,2
2018-05-27,ASIA,buy,6994.25,6989.25,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2018-05-28T01:30:00.000Z,2018-05-28T01:41:00.000Z,11
2018-05-28,ASIA,buy,6986,6978,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-29T00:30:00.000Z,2018-05-29T01:07:00.000Z,37
2018-05-28,NY,sell,6985.5,6993.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-28T14:23:00.000Z,2018-05-28T14:53:00.000Z,30
2018-05-29,ASIA,sell,6934.75,6942.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-05-30T00:53:00.000Z,2018-05-30T01:38:00.000Z,45
2018-05-29,NY,buy,6920.5,6912.5,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-05-29T13:34:00.000Z,2018-05-29T13:34:00.000Z,0
2018-05-30,ASIA,buy,6976,6968,8,1.71875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,13.75,2018-05-31T01:21:00.000Z,2018-05-31T05:00:00.000Z,219
2018-05-30,NY,sell,6969.25,6977.5,8.25,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16.5,2018-05-30T13:47:00.000Z,2018-05-30T13:53:00.000Z,6
2018-05-31,ASIA,buy,6982.25,6974.25,8,0.5,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,4,2018-06-01T04:00:00.000Z,2018-06-01T05:00:00.000Z,60
2018-05-31,NY,sell,6992.75,6998,5.25,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-5.25,2018-05-31T13:38:00.000Z,2018-05-31T13:41:00.000Z,3
2018-06-03,ASIA,buy,7087.75,7082.75,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2018-06-04T00:19:00.000Z,2018-06-04T01:15:00.000Z,56
2018-06-04,ASIA,sell,7151,7159,8,0.1875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,1.5,2018-06-05T07:36:00.000Z,2018-06-05T07:37:00.000Z,1
2018-06-04,NY,buy,7102,7094,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-06-04T13:30:00.000Z,2018-06-04T13:35:00.000Z,5
2018-06-05,ASIA,buy,7180.75,7172.75,8,0.0625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.5,2018-06-06T12:49:00.000Z,2018-06-06T12:50:00.000Z,1
2018-06-05,NY,sell,7163.25,7171.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-05T13:35:00.000Z,2018-06-05T13:58:00.000Z,23
2018-06-06,ASIA,buy,7212.75,7207.75,5,0.05,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_SESSION_END,0.25,2018-06-07T10:08:00.000Z,2018-06-07T10:09:00.000Z,1
2018-06-06,NY,sell,7186.75,7195.25,8.5,2,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_WIN,17,2018-06-06T13:35:00.000Z,2018-06-06T13:58:00.000Z,23
2018-06-07,ASIA,sell,7157.5,7165.5,8,1.6875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,13.5,2018-06-08T00:31:00.000Z,2018-06-08T05:00:00.000Z,269
2018-06-07,NY,sell,7212,7220,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-06-07T13:30:00.000Z,2018-06-07T13:34:00.000Z,4
2018-06-08,NY,buy,7109.5,7101.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-08T14:39:00.000Z,2018-06-08T14:42:00.000Z,3
2018-06-10,ASIA,buy,7164,7159,5,2,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_WIN,10,2018-06-11T00:18:00.000Z,2018-06-11T01:01:00.000Z,43
2018-06-11,ASIA,sell,7198.25,7203.25,5,-0.25,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_SESSION_END,-1.25,2018-06-12T01:30:00.000Z,2018-06-12T05:00:00.000Z,210
2018-06-12,ASIA,buy,7249.25,7241.25,8,0.09375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.75,2018-06-13T00:16:00.000Z,2018-06-13T05:00:00.000Z,284
2018-06-13,ASIA,sell,7234.25,7242.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-14T00:18:00.000Z,2018-06-14T01:15:00.000Z,57
2018-06-14,ASIA,buy,7308.5,7300.5,8,0.4375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,3.5,2018-06-15T00:35:00.000Z,2018-06-15T05:00:00.000Z,265
2018-06-17,ASIA,sell,7280,7285,5,0.4,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,2,2018-06-18T15:15:00.000Z,2018-06-18T15:16:00.000Z,1
2018-06-18,ASIA,sell,7231,7239,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2018-06-19T00:36:00.000Z,2018-06-19T01:56:00.000Z,80
2018-06-18,NY,sell,7221.5,7229.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-18T13:33:00.000Z,2018-06-18T13:44:00.000Z,11
2018-06-19,ASIA,sell,7262,7270,8,0.03125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.25,2018-06-20T05:00:00.000Z,2018-06-20T05:01:00.000Z,1
2018-06-19,NY,buy,7185,7177,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-19T14:00:00.000Z,2018-06-19T14:04:00.000Z,4
2018-06-20,ASIA,buy,7322.5,7314.5,8,-0.09375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-0.75,2018-06-21T07:59:00.000Z,2018-06-21T08:00:00.000Z,1
2018-06-21,ASIA,buy,7232.75,7224.75,8,1.125,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,9,2018-06-22T01:34:00.000Z,2018-06-22T05:00:00.000Z,206
2018-06-21,NY,buy,7315.5,7307.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-21T13:36:00.000Z,2018-06-21T13:37:00.000Z,1
2018-06-22,NY,sell,7267.25,7275.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-06-22T13:30:00.000Z,2018-06-22T13:31:00.000Z,1
2018-06-25,ASIA,buy,7059.5,7051.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-26T01:54:00.000Z,2018-06-26T02:08:00.000Z,14
2018-06-25,NY,sell,7161,7169,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-25T13:33:00.000Z,2018-06-25T13:34:00.000Z,1
2018-06-26,ASIA,buy,7109,7101,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-27T01:18:00.000Z,2018-06-27T01:30:00.000Z,12
2018-06-26,NY,buy,7079,7071,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-26T13:34:00.000Z,2018-06-26T13:35:00.000Z,1
2018-06-27,ASIA,sell,7011,7019,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-28T00:28:00.000Z,2018-06-28T01:33:00.000Z,65
2018-06-27,NY,buy,7089,7081,8,-0.46875,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3.75,2018-06-27T16:35:00.000Z,2018-06-27T16:36:00.000Z,1
2018-06-28,ASIA,sell,7063.5,7071.5,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-29T01:40:00.000Z,2018-06-29T02:27:00.000Z,47
2018-06-28,NY,sell,6998.25,7006.25,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-06-28T13:36:00.000Z,2018-06-28T13:37:00.000Z,1
2018-06-29,NY,buy,7093.75,7085.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-06-29T13:33:00.000Z,2018-06-29T13:43:00.000Z,10
2018-07-01,ASIA,buy,7067,7062,5,-1,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_LOSS,-5,2018-07-02T03:30:00.000Z,2018-07-02T03:31:00.000Z,1
2018-07-02,ASIA,sell,7114,7122,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-03T00:18:00.000Z,2018-07-03T01:06:00.000Z,48
2018-07-02,NY,sell,7018,7026.25,8.25,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8.25,2018-07-02T13:39:00.000Z,2018-07-02T13:47:00.000Z,8
2018-07-03,ASIA,buy,7028.75,7020.75,8,1.40625,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,11.25,2018-07-04T00:32:00.000Z,2018-07-04T05:00:00.000Z,268
2018-07-04,ASIA,buy,7040.25,7032.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-05T00:43:00.000Z,2018-07-05T00:51:00.000Z,8
2018-07-04,NY,sell,7044.5,7052.75,8.25,0.6060606060606061,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,5,2018-07-04T16:33:00.000Z,2018-07-04T16:34:00.000Z,1
2018-07-05,ASIA,buy,7105.75,7097.75,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2018-07-06T01:17:00.000Z,2018-07-06T04:12:00.000Z,175
2018-07-05,NY,sell,7086.5,7094.5,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-05T13:35:00.000Z,2018-07-05T13:39:00.000Z,4
2018-07-08,ASIA,buy,7243.5,7238.5,5,0.45,2,5,NO_GAMMA|WIDTH_UNKNOWN,NO_GAMMA,CLOSED_SESSION_END,2.25,2018-07-09T14:14:00.000Z,2018-07-09T14:15:00.000Z,1
2018-07-09,ASIA,buy,7314,7309,5,0.5,3,5,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_SESSION_END,2.5,2018-07-10T06:00:00.000Z,2018-07-10T06:01:00.000Z,1
2018-07-09,NY,buy,7262,7255.25,6.75,-1,2,8,NO_GAMMA|WIDTH_MEDIUM,NO_GAMMA,CLOSED_LOSS,-6.75,2018-07-09T13:54:00.000Z,2018-07-09T14:08:00.000Z,14
2018-07-10,ASIA,buy,7244.25,7236.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-11T00:17:00.000Z,2018-07-11T00:32:00.000Z,15
2018-07-10,NY,sell,7312.75,7320.75,8,0.0625,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,0.5,2018-07-10T14:40:00.000Z,2018-07-10T15:00:00.000Z,20
2018-07-11,ASIA,buy,7261.25,7253.25,8,3,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,24,2018-07-12T01:22:00.000Z,2018-07-12T02:11:00.000Z,49
2018-07-11,NY,buy,7245,7237,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-07-11T13:31:00.000Z,2018-07-11T13:32:00.000Z,1
2018-07-12,ASIA,buy,7397,7389,8,1.71875,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,13.75,2018-07-13T01:49:00.000Z,2018-07-13T05:00:00.000Z,191
2018-07-12,NY,buy,7292.75,7284.75,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-07-12T13:33:00.000Z,2018-07-12T13:38:00.000Z,5
2018-07-13,NY,sell,7391.25,7399.25,8,2,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_WIN,16,2018-07-13T13:32:00.000Z,2018-07-13T13:53:00.000Z,21
2018-07-16,ASIA,buy,7327.75,7319.75,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-17T01:45:00.000Z,2018-07-17T01:48:00.000Z,3
2018-07-16,NY,sell,7399,7407,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-16T13:31:00.000Z,2018-07-16T13:37:00.000Z,6
2018-07-17,NY,sell,7322,7330,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-17T13:40:00.000Z,2018-07-17T13:42:00.000Z,2
2018-07-18,ASIA,buy,7405.5,7397.5,8,-0.375,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_SESSION_END,-3,2018-07-19T04:05:00.000Z,2018-07-19T05:00:00.000Z,55
2018-07-18,NY,buy,7410,7402,8,-1,2,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-18T13:36:00.000Z,2018-07-18T13:42:00.000Z,6
2018-07-19,ASIA,buy,7389.25,7381.25,8,-1,3,8,NO_GAMMA|WIDTH_WIDE,NO_GAMMA,CLOSED_LOSS,-8,2018-07-20T00:21:00.000Z,2018-07-20T01:33:00.000Z,72
